. . 导出了 "ZYHBCS"."HR_INDI_CPPE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."HR_INDI_GRADE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."HR_INDI_TYPE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."HR_INFOITEM_MAP"                      0 KB       0 行
. . 导出了 "ZYHBCS"."HR_INFOSET_MAP"                       0 KB       0 行
. . 导出了 "ZYHBCS"."HR_PFTEMPTABLE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."HR_PSNGROUP"                          0 KB       0 行
. . 导出了 "ZYHBCS"."HR_PSNGROUP_PSN"                      0 KB       0 行
. . 导出了 "ZYHBCS"."HR_TEMPLATEDEF"                       0 KB       0 行
. . 导出了 "ZYHBCS"."HR_TEMPTABLE1"                        0 KB       0 行
. . 导出了 "ZYHBCS"."HR_TRANKUNIT"                         0 KB       0 行
. . 导出了 "ZYHBCS"."HR_TRNSTYPE_FLOW"                     0 KB       0 行
. . 导出了 "ZYHBCS"."HR_VOCHAG_DEFAULT"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IA_ADJCALCRANGE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IA_ADJCALCRANGE_B"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IA_ASSISTANTLEDGER"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IA_BEGINVARIANCES"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IA_BIZRELY"                           0 KB       0 行
. . 导出了 "ZYHBCS"."IA_CALCRANGELOG"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IA_CYCLERELY"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IA_DATAREPAIRLOG"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IA_DIFFERENCERATE"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IA_GOODSLEDGER"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IA_GOODSMONTHNAB"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IA_GOODSNAB"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_HISDETAILLEDGER"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I3BILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I3BILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I5BILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I5BILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I7BILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I7BILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I8BILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I8BILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I9BILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_I9BILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IBBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IBBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IDBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IDBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IEBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IEBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IFBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IFBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IGBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IGBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IIBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IIBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IJBILL"                            0 KB       0 行
. . 导出了 "ZYHBCS"."IA_IJBILL_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IA_PLANEDPRICE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IA_PLANEDPRICE_B"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IA_RELYORDER"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IA_STOCKCAPITAL"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ADJUSTBAL_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ADJUSTBAL_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ADJUSTERR_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ADJUSTERR_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSEMBLY_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSEMBLY_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETIN_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETIN_E"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETIN_H"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETIN_L"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETOUT_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETOUT_E"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETOUT_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ASSETOUT_L"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ATP"                               0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ATP_LOCK"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BARCODEDICT_B"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BARCODEDICT_H"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BARCODERIGHT"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BARCODERULE_B"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BARCODERULE_H"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWIN_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWIN_E"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWIN_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWIN_L"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWOUT_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWOUT_E"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWOUT_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_BORROWOUT_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DEFAULTSPACE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDIN_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDIN_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDIN_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDOUT_B"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDOUT_H"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_DISCARDOUT_L"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FINPRODIN_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FINPRODIN_E"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FINPRODIN_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FINPRODIN_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FLOWACCOUNT_HIS"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IC_FLOWDETAIL_HIS"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IC_GENERALIN_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_GENERALOUT_B"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_GENERALOUT_E"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_GENERALOUT_H"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_GENERALOUT_L"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_HANDRESERVE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_INVCOUNT_SN"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_INVFREEZE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_LOCADJUST_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_LOCADJUST_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_LOCADJUST_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_MONTH_EXEC"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_MONTH_HAND"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_MONTH_HANDSIGN"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IC_MONTH_RECORD"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IC_MONTH_RECORDSIGN"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IC_ONHANDSN"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IC_OPENSCRAP_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_OPENSCRAP_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_OPENSCRAP_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PACKBILL_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PACKBILL_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PACKINGTYPE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PACKTYPE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PICKBILL_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PICKBILL_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_PRERESERVE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RESERVE"                           0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RESEXEC"                           0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNIN_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNIN_E"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNIN_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNIN_L"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNOUT_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNOUT_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_RETURNOUT_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SALEOUT_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SALEOUT_E"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SALEOUT_H"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SALEOUT_L"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SETPART"                           0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SETPART_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_STATEADJUST"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_STOREADMIN"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_STORECTL"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IC_STORESTATE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SUBCONTIN_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SUBCONTIN_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_SUBCONTIN_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TEARDOWN_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TEARDOWN_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSFORM_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSFORM_H"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSFORM_L"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSIN_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSIN_E"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSIN_H"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSIN_L"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSLOG"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSOUT_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSOUT_E"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSOUT_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSOUT_L"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_TRANSTYPETOSTATE"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMIRULE_BBR"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMIRULE_BOR"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMIRULE_H"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMI_CONDITION"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMI_MATCHDETAIL"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMI_OUTDETAIL"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IC_VMI_SUM"                           0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTAGE_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTAGE_E"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTAGE_H"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTERPROCESS_B"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTERPROCESS_H"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WASTERPROCESS_L"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WHOLEPACK"                         0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WHSTRANS_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WHSTRANS_H"                        0 KB       0 行
. . 导出了 "ZYHBCS"."IC_WHSTRANS_L"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ITF_USER"                             0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_ACCOUNT_SET"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_ANAREP"                          0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_ANAREP_DIR"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_APPROVEFLOW"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_APPROVESET"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_BATCHRULE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_BATCHRULESORT"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_CHECKRESULT"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_CHECK_DIR"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_CHECK_FORMULA"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_CHECK_SCHEMA"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_COMMITSUBSCRIBE"                 0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_COMMITSUBSCRIBESORT"             0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_CONFIGLIST"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DATASOURCE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DEFAULTSCHEME"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DISTRI_DETAIL"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DISTRI_LIST"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJRELA"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJRELA_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJSORT"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJSORT_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJUSTSCHEME"                0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_ADJUSTSCHEME_V"              0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_AGGDXSCHEME"                 0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_AGGDXSCHEME_V"               0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_AVGRATE"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_AVGRATE_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_BUSIPROP"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_BUSIPROP_V"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHECK"                       0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHECKDIR"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHECKDIR_V"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHECK_V"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHKRST"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CHKRST_V"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CNVTBLC"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_CNVTBLC_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_COMVOUCH"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_COMVOUCH_V"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_COMVOUSORT"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_COMVOUSORT_V"                0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DATATYPE"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DATATYPE_V"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DAYRATE"                     0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DAYRATE_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DISCHEME"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DISCHEME_V"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DISDIR"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DISDIR_V"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRELA"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRELASORT"                  0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRELASORT_V"                0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRELA_V"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRULE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXRULE_V"                    0 KB       0 行
. . 导出了 "ZYHBCS"."IUFO_DIS_DXSEMSORT"                   0 KB       0 行
